TimeStamp	PupilSizeLeft	PupilSizeRight	Event
14521.135	2.3786	2.1714	
14546.41	2.3822	2.1801	
14559.702	2.3874	2.1983	
14571.043	2.398	2.2124	
14591.19	2.4189	2.2242	
14610.83	2.4224	2.2269	
14620.374	2.4286	2.2328	
14641.078	2.4374	2.2377	
14650.877	2.4487	2.2535	
14665.701	2.4464	2.256	
14690.853	2.4331	2.2527	
14700.36	2.4285	2.2511	
14715.071	2.4178	2.244	
14732.506	2.4079	2.2236	
14748.062	2.3888	2.2069	
14765.777	2.384	2.2113	
14781.59	2.3651	2.2104	
14799.078	2.353	2.1906	
14815.084	2.3416	2.1792	
14832.168	2.3353	2.1828	
14848.534	2.3254	2.1665	
14865.824	2.3157	2.1616	
14881.398	2.3145	2.1589	
14899.427	2.3194	2.1943	
14915.187	2.3223	2.1966	
14932.201	2.3179	2.1686	
14948.552	2.3213	2.175	
14966.068	2.3253	2.168	
14981.419	2.3203	2.1661	
14998.909	2.3178	2.1828	
15014.966	2.3337	2.192	
15032.552	2.3374	2.1811	
15048.192	2.3344	2.19	
15065.44	2.3402	2.195	
15081.706	2.3612	2.1998	
15099.549	2.379	2.2193	
15115.02	2.391	2.2318	
15132.353	2.3864	2.2115	
15148.371	2.4068	2.2367	
15165.685	2.4285	2.2631	
15181.286	2.4453	2.2766	
15198.945	2.4565	2.2951	
15215.064	2.4724	2.314	
15231.912	2.4774	2.3135	
15248.243	2.5017	2.3263	
15265.465	2.5104	2.3356	
15281.234	2.5255	2.3559	
15299.009	2.5547	2.3642	
15314.706	2.5759	2.3904	
15331.817	2.572	2.4025	
15347.8	2.5811	2.4155	
15365.265	2.594	2.4055	
15381.219	2.6087	2.4032	
15398.784	2.605	2.412	
15414.676	2.6163	2.4236	
15432.165	2.6452	2.4177	
15447.967	2.6555	2.4227	
15465.413	2.6396	2.428	
15481.093	2.6397	2.4356	
15498.754	2.6459	2.4359	
15514.672	2.6523	2.4457	
15532.162	2.6566	2.4525	
15548.125	2.6672	2.4492	
15565.24	2.6707	2.4469	
15581.246	2.6715	2.4439	
15597.453	2.6549	2.4443	
15612.703	-1	-1	
15629.802	-1	-1	
15646.334	-1	-1	
15663.102	-1	-1	
15679.561	-1	-1	
15697.094	-1	-1	
15713.649	-1	1.8296	
15731.409	2.3772	1.8296	
15748.141	2.6175	2.4831	
15764.994	2.7347	2.4818	
15781.417	2.7526	2.527	
15798.525	2.7544	2.5382	
15814.458	2.7527	2.5513	
15831.495	2.7652	2.5531	
15847.914	2.7752	2.5695	
15864.907	2.7871	2.5825	
15881.122	2.7975	2.5966	
15898.138	2.7991	2.5971	
15914.185	2.8102	2.601	
15931.433	2.8058	2.6014	
15947.837	2.815	2.6203	
15965.011	2.8212	2.6263	
15980.968	2.8311	2.6384	
15998.376	2.8349	2.6478	
16014.011	2.8426	2.6574	
16031.563	2.8454	2.6609	
16047.758	2.8537	2.6831	
16065.23	2.8535	2.6773	
16080.977	2.8696	2.6835	
16098.446	2.8863	2.7057	
16114.22	2.8982	2.7206	
16131.491	2.8996	2.711	
16147.608	2.9081	2.7209	
16164.934	2.9185	2.7271	
16180.998	2.9284	2.7263	
16198.321	2.9342	2.7354	
16214.063	2.9341	2.7352	
16231.452	2.9308	2.7261	
16247.538	2.9318	2.7131	
16265.166	2.929	2.7065	
16280.932	2.9252	2.7042	
16298.152	2.9225	2.7087	
16314.124	2.9084	2.6957	
16331.237	2.8996	2.6791	
16347.292	2.8888	2.6658	
16365.076	2.8774	2.6651	
16380.414	2.8539	2.6515	
16398.261	2.8517	2.652	
16413.992	2.839	2.638	
16431.726	2.8209	2.6324	
16447.476	2.7991	2.619	
16464.929	2.8026	2.6167	
16480.4	2.7816	2.5993	
16498.185	2.7704	2.5864	
16514.089	2.7587	2.5665	
16531.577	2.7411	2.5697	
16547.196	2.7153	2.5496	
16564.211	2.7175	2.537	
16580.354	2.7034	2.5055	
16597.939	2.6954	2.5008	
16613.825	2.6865	2.4896	
16631.211	2.6815	2.4768	
16647.08	2.6679	2.4771	
16664.662	2.6617	2.4673	
16680.708	2.6624	2.4612	
16698.149	2.655	2.4737	
16713.734	2.6616	2.4611	
16731.328	2.6742	2.458	
16746.669	2.677	2.4581	
16764.544	2.6699	2.4491	
16780.481	2.67	2.4569	
16798.082	2.677	2.4664	
16813.778	2.683	2.4617	
16831.008	2.6828	2.4593	
16846.985	2.6916	2.4503	
16864.323	2.699	2.4495	
16880.305	2.7127	2.4596	
16898.154	2.7202	2.4579	
16913.723	2.7294	2.4668	
16930.973	2.732	2.4793	
16946.925	2.7366	2.4813	
16964.093	2.7387	2.4708	
16980.193	2.7514	2.4776	
16997.873	2.7486	2.4745	
17013.616	2.7449	2.485	
17031.198	2.7454	2.4966	
17046.891	2.7561	2.4991	
17064.367	2.7595	2.4997	
17080.341	2.759	2.4953	
17098.021	2.7611	2.5032	
17113.25	2.2045	2.3963	
17129.16	1.8685	2.3323	
17145.021	-1	-1	
17161.639	-1	-1	
17178.484	-1	-1	
17195.562	-1	-1	
17211.541	-1	-1	
17229.471	1.9569	-1	
17246.242	2.1286	-1	
17263.547	2.1986	-1	
17279.754	2.7625	2.526	
17297.166	2.7729	2.5173	
17313.463	2.7714	2.5136	
17330.946	2.7641	2.5182	
17346.963	2.7578	2.5082	
17364.044	2.7655	2.5043	
17379.752	2.767	2.4981	
17397.381	2.7643	2.49	
17412.937	2.7685	2.4812	
17430.744	2.7671	2.4823	
17446.281	2.7722	2.4909	
17463.928	2.7736	2.4914	
17479.641	2.7797	2.4933	
17497.36	2.7804	2.4969	
17512.945	2.7911	2.4983	
17530.623	2.8049	2.4984	
17546.316	2.8196	2.5207	
17563.802	2.8322	2.5316	
17579.458	2.8406	2.535	
17596.968	2.8451	2.5349	
17612.889	2.8497	2.5378	
17630.624	2.8468	2.5564	
17646.46	2.8525	2.5646	
17663.889	2.8558	2.5491	
17679.768	2.8352	2.5248	
17696.758	2.8193	2.5126	
17713.093	2.7915	2.5057	
17730.269	2.7772	2.4978	
17746.419	2.7499	2.4656	
17764.044	2.7296	2.4683	
17779.714	2.7037	2.4488	
17796.702	2.6886	2.4358	
17812.48	2.6901	2.4207	
17830.006	2.6861	2.4088	
17846.274	2.6506	2.385	
17863.336	2.6417	2.3882	
17879.907	2.6295	2.3761	
17896.745	2.6131	2.3713	
17912.961	2.6026	2.3608	
17930.094	2.5978	2.3504	
17946.371	2.5909	2.349	
17963.342	2.6059	2.3583	
17979.904	2.605	2.351	
17996.842	2.5887	2.3411	
18012.799	2.5778	2.3376	
18030.186	2.576	2.3562	
18046.225	2.5707	2.3644	
18063.561	2.574	2.3488	
18079.647	2.5858	2.3421	
18096.865	2.5888	2.349	
18113.051	2.5836	2.3543	
18130.311	2.59	2.3514	
18146.309	2.6062	2.3616	
18163.558	2.604	2.3697	
18179.445	2.6007	2.3609	
18196.888	2.5453	2.3738	
18211.445	2.4672	2.4188	
18228.422	-1	-1	
18244.564	-1	-1	
18261.396	-1	-1	
18277.822	-1	-1	
18294.772	-1	-1	
18311.316	-1	-1	
18328.709	-1	-1	
18346.042	2.495	2.217	
18362.972	2.495	2.3738	
18379.409	2.6158	2.4517	
18396.699	2.6282	2.3791	
18412.741	2.6261	2.3703	
18430.182	2.6371	2.3596	
18445.957	2.6399	2.3596	
18463.325	2.6324	2.3576	
18479.364	2.636	2.3593	
18496.633	2.6411	2.3556	
18512.51	2.6373	2.356	
18529.595	2.642	2.3606	
18545.978	2.6515	2.3583	
18563.153	2.6425	2.3717	
18579.165	2.6601	2.3853	
18596.524	2.6773	2.3839	
18612.051	2.6952	2.4037	
18629.99	2.6962	2.4039	
18645.718	2.7175	2.432	
18662.92	2.7406	2.4436	
18679.331	2.7538	2.4579	
18696.626	2.7625	2.4607	
18712.134	2.7812	2.4724	
18730.045	2.7842	2.4776	
18745.971	2.7948	2.4887	
18763.515	2.8029	2.4967	
18779.205	2.8045	2.5064	
18796.808	2.8125	2.5011	
18812.429	2.8165	2.4963	
18830.106	2.7897	2.5021	
18845.683	2.7701	2.5026	
18863.364	2.7631	2.4925	
18879.086	2.7478	2.4718	
18896.572	2.7494	2.4629	
18912.268	2.7361	2.4511	
18929.796	2.724	2.4489	
18945.453	2.7147	2.4369	
18962.889	2.7152	2.4334	
18978.836	2.7037	2.4258	
18996.656	2.6933	2.4331	
19011.839	2.6949	2.4302	
19029.851	2.6874	2.4234	
19045.435	2.6859	2.4257	
19062.855	2.692	2.4238	
19078.97	2.6914	2.418	
19096.279	2.6924	2.4332	
19112.291	2.6964	2.4434	
19129.723	2.698	2.4294	
19145.541	2.7056	2.4311	
19162.871	2.7058	2.4371	
19179.041	2.7057	2.4436	
19196.267	2.7146	2.4531	
19211.805	2.7231	2.4552	
19229.591	2.7218	2.443	
19245.119	2.7238	2.4449	
19262.947	2.7217	2.4426	
19278.467	2.7234	2.4521	
19296.303	2.7241	2.4611	
19311.684	2.7298	2.4513	
19329.567	2.7424	2.4483	
19345.328	2.7414	2.4489	
19363.028	2.7312	2.4599	
19378.598	2.7294	2.4597	
19396.098	2.7364	2.453	
19411.632	2.7438	2.4574	
19429.446	2.7507	2.4503	
19445.221	2.7501	2.4541	
19462.471	2.7383	2.4636	
19477.92	2.7458	2.4582	
19493.973	-1	-1	
19510.441	-1	-1	
19526.975	-1	-1	
19543.622	-1	-1	
19560.423	-1	-1	
19576.789	-1	-1	
19594.186	-1	-1	
19610.386	-1	-1	
19628.051	-1	-1	
19645.022	2.5964	2.3787	
19661.747	2.5964	2.3787	
19678.507	2.7892	2.5188	
19695.896	2.7939	2.5163	
19711.399	2.7968	2.5137	
19728.938	2.7996	2.5157	
19745.023	2.7958	2.5135	
19762.419	2.7986	2.5078	
19778.409	2.8074	2.5101	
19795.951	2.8109	2.5103	
19811.348	2.816	2.5182	
19829.163	2.8261	2.5226	
19845.059	2.8406	2.5348	
19862.257	2.8393	2.5398	
19877.86	2.8401	2.5388	
19895.252	2.844	2.5367	
19911.359	2.8671	2.5551	
19928.805	2.8802	2.5675	
19944.742	2.8901	2.5811	
19961.917	2.8942	2.5825	
19978.11	2.9099	2.5963	
19995.568	2.9167	2.6015	
20011.263	2.9215	2.6149	
20028.911	2.9286	2.6202	
20044.668	2.9386	2.6269	
20062.098	2.9397	2.6277	
20078.012	2.93	2.6085	
20095.46	2.923	2.5941	
20111.127	2.9058	2.5786	
20128.764	2.889	2.5755	
20144.711	2.8677	2.556	
20161.96	2.8563	2.5472	
20177.963	2.8356	2.5192	
20195.375	2.8255	2.5215	
20211.294	2.8115	2.4991	
20228.821	2.805	2.4827	
20244.699	2.8027	2.469	
20262.311	2.8042	2.4636	
20278.051	2.7946	2.4578	
20295.611	2.7981	2.4598	
20311.455	2.7852	2.458	
20328.821	2.7806	2.4578	
20344.675	2.7907	2.4545	
20361.565	2.7935	2.4465	
20377.972	2.7886	2.4528	
20395.489	2.7856	2.4583	
20411.211	2.7893	2.4542	
20428.498	2.7935	2.4583	
20444.367	2.7252	2.365	
20460.485	2.6729	2.3276	
20476.41	-1	-1	
20492.946	-1	-1	
20509.692	-1	-1	
20526.79	-1	-1	
20542.613	-1	-1	
20560.014	-1	-1	
20576.297	-1	-1	
20593.356	-1	-1	
20610.404	2.1393	-1	
20628.193	2.1393	-1	
20644.295	2.801	2.475	
20661.491	2.801	2.4791	
20677.553	2.8013	2.5004	
20694.862	2.8157	2.501	
20711.151	2.8185	2.5092	
20728.397	2.8241	2.5115	
20744.023	2.8266	2.5146	
20761.625	2.8272	2.5136	
20777.698	2.8354	2.5175	
20795.01	2.8341	2.5206	
20810.471	2.8404	2.5335	
20828.331	2.8419	2.5458	
20844.07	2.8478	2.5522	
20861.388	2.8628	2.5514	
20877.608	2.8804	2.561	
20894.754	2.8884	2.5635	
20910.537	2.8951	2.5875	
20928.262	2.9066	2.5863	
20944.409	2.9219	2.5995	
20961.469	2.9331	2.6086	
20977.597	2.9551	2.6219	
20994.988	2.9549	2.6282	
21010.51	2.9614	2.6425	
21028.222	2.9601	2.6351	
21044.066	2.9551	2.6171	
21061.417	2.9525	2.6221	
21077.259	2.9384	2.611	
21094.693	2.9268	2.6045	
21110.476	2.8976	2.5786	
21128.036	2.8674	2.5701	
21143.68	2.8342	2.5419	
21161.384	2.8182	2.5257	
21177.43	2.7896	2.5047	
21194.67	2.7878	2.492	
21210.473	2.773	2.4701	
21227.873	2.7642	2.481	
21243.778	2.7454	2.4593	
21261.451	2.7311	2.4488	
21277.312	2.7165	2.4399	
21294.243	2.726	2.4254	
21310.463	2.7273	2.4202	
21327.831	2.7146	2.4312	
21343.746	2.1709	2.3376	
21359.318	1.8615	2.2366	
21375.396	-1	-1	
21392.138	-1	-1	
21408.834	-1	-1	
21425.736	-1	-1	
21441.993	-1	-1	
21459.858	-1	-1	
21475.809	-1	-1	
21493.772	2.1481	-1	
21510.462	2.3805	1.8027	
21527.482	2.5518	1.8027	
21543.792	2.6114	2.366	
21561.163	2.6298	2.3633	
21576.891	2.6362	2.3674	
21594.376	2.6292	2.3778	
21610.394	2.6249	2.3644	
21627.789	2.6233	2.3417	
21643.608	2.6369	2.3609	
21661.115	2.6516	2.3776	
21676.98	2.6588	2.3813	
21693.881	2.6606	2.3824	
21710.332	2.6691	2.3926	
21727.782	2.6815	2.4046	
21743.75	2.7048	2.4293	
21761.33	2.7079	2.4277	
21776.939	2.7271	2.4401	
21794.38	2.7381	2.458	
21810.345	2.7594	2.4838	
21827.785	2.7738	2.484	
21843.836	2.7908	2.5042	
21861.105	2.7954	2.5099	
21877.007	2.7974	2.5105	
21894.657	2.798	2.5159	
21910.315	2.7903	2.5092	
21927.578	2.7772	2.5085	
21943.716	2.75	2.4875	
21961.103	2.7391	2.4609	
21976.95	2.7168	2.4276	
21994.128	2.7	2.4196	
22010.205	2.6773	2.3997	
22027.737	2.6691	2.4001	
22043.429	2.6509	2.3757	
22061.098	2.6333	2.358	
22076.795	2.6171	2.3408	
22094.002	2.613	2.3503	
22110.02	2.5976	2.3366	
22127.083	2.5965	2.3319	
22143.501	2.5968	2.3288	
22160.603	2.5966	2.3169	
22176.82	2.5973	2.3206	
22194.093	2.599	2.3214	
22209.787	2.5949	2.3105	
22227.589	2.5719	2.3144	
22243.392	2.5715	2.3165	
22260.696	2.5964	2.3054	
22276.831	2.5937	2.3201	
22294.106	2.5834	2.3323	
22309.912	2.5936	2.3247	
22327.467	2.5969	2.3245	
22343.315	2.5862	2.3167	
22360.427	2.6003	2.32	
22376.531	2.6109	2.3302	
22394.1	2.6084	2.3301	
22410.037	2.6189	2.3273	
22427.074	2.6208	2.3182	
22443.027	2.6131	2.3271	
22460.732	2.6167	2.3362	
22476.695	2.6299	2.3448	
22493.922	2.6405	2.3616	
22509.785	2.6444	2.3682	
22527.24	2.6292	2.3655	
22542.773	2.6326	2.375	
22560.404	2.6472	2.3649	
22576.455	2.6504	2.3792	
22593.66	2.6534	2.3899	
22609.357	2.6653	2.4029	
22627.215	2.6656	2.4135	
22643.254	2.6671	2.4223	
22660.406	2.6704	2.4237	
22676.391	2.6801	2.4296	
22693.836	2.686	2.4263	
22709.503	2.6906	2.4395	
22727.15	2.6879	2.4394	
22743.168	2.6998	2.448	
22760.371	2.7143	2.4586	
22776.244	2.7311	2.4641	
22793.652	2.7393	2.4576	
22809.679	2.7442	2.4607	
22827.077	2.7404	2.4634	
22843.083	2.7489	2.4794	
22860.417	2.7561	2.4794	
22876.373	2.7649	2.4857	
22893.72	2.7784	2.4951	
22909.476	2.793	2.4975	
22927.242	2.7839	2.494	
22942.762	2.7886	2.509	
22960.398	2.7897	2.5247	
22976.326	2.7918	2.5368	
22993.459	2.7959	2.5345	
23009.543	2.802	2.5327	
23026.815	2.8049	2.533	
23042.793	2.8106	2.5423	
23060.133	2.8168	2.5506	
23075.839	2.8212	2.5586	
23093.513	2.8259	2.5526	
23109.593	2.8233	2.5419	
23126.629	2.8217	2.54	
23142.756	2.8241	2.538	
23160.067	2.8208	2.5443	
23176.041	2.8192	2.5361	
23193.089	2.808	2.5383	
23209.461	2.8038	2.5389	
23226.776	2.8028	2.5341	
23242.446	2.8011	2.5336	
23260.063	2.8049	2.5307	
23275.932	2.7973	2.5206	
23293.251	2.7915	2.5184	
23309.088	2.7868	2.5183	
23326.574	2.8008	2.516	
23342.323	2.8003	2.5232	
23360.024	2.782	2.5257	
23375.385	2.7775	2.5181	
23393.278	2.7849	2.5217	
23409.143	2.7835	2.5337	
23426.663	2.7791	2.5269	
23442.262	2.7925	2.5254	
23459.831	2.7828	2.5999	
23474.37	2.7757	2.7855	
23490.782	-1	-1	
23507.401	-1	-1	
23524.883	-1	-1	
23540.902	-1	-1	
23558.517	-1	-1	
23574.34	-1	-1	
23592.609	2.8336	-1	
23609.297	2.7539	2.3786	
23626.477	2.7487	2.4287	
23642.045	2.8335	2.564	
23660.042	2.86	2.5651	
23675.6	2.8685	2.5745	
23692.858	2.8581	2.5795	
23708.888	2.8596	2.5907	
23726.472	2.8703	2.5927	
23741.901	2.8725	2.5928	
23759.578	2.87	2.5999	
23775.5	2.8842	2.617	
23793.245	2.8904	2.61	
23808.942	2.8967	2.6155	
23826.202	2.9155	2.6267	
23841.745	2.9366	2.6355	
23859.764	2.9409	2.6494	
23875.337	2.9508	2.6693	
23893.162	2.9465	2.6683	
23908.817	2.9626	2.6762	
23926.221	2.9764	2.6779	
23941.879	2.9861	2.6893	
23959.535	3.0012	2.6989	
23975.518	3.0084	2.7133	
23992.641	2.9998	2.7022	
24008.723	3.0013	2.6978	
24026.068	2.9911	2.704	
24041.854	2.9729	2.6941	
24059.323	2.9675	2.6819	
24075.327	2.9463	2.6614	
24092.859	2.9317	2.6537	
24108.865	2.9003	2.6275	
24125.833	2.8916	2.6203	
24141.538	2.869	2.5983	
24159.47	2.8529	2.594	
24175.376	2.8367	2.5761	
24192.644	2.8342	2.5685	
24208.509	2.8125	2.546	
24226.093	2.8026	2.5494	
24241.625	2.7931	2.5399	
24259.451	2.7801	2.5239	
24275.214	2.7639	2.5089	
24292.464	2.7592	2.5064	
24308.425	2.7514	2.495	
24325.953	2.7453	2.4913	
24341.388	2.7341	2.4864	
24359.224	2.7377	2.4934	
24375.015	2.733	2.4963	
24392.627	2.7235	2.4928	
24408.252	2.7175	2.4838	
24425.813	2.7292	2.4868	
24441.566	2.7313	2.4894	
24459.09	2.7153	2.4814	
24475.012	2.7095	2.4775	
24492.636	2.7196	2.4721	
24508.401	2.7207	2.4696	
24530.736	2.718	2.4782	
24541.712	2.7217	2.4744	
24561.543	2.7062	2.469	
24580.958	2.7025	2.4738	
24593.99	2.717	2.4746	
24608	2.7216	2.4777	
24641.137	2.7103	2.4872	
24650.721	2.7114	2.4958	
24661.422	2.7258	2.4876	
24681.4	2.7265	2.4842	
24701.179	2.7233	2.4889	
24709.737	2.7267	2.4957	
24711.326			stop_trial trial black
24712.936			
24715.116			
24716.266			
24717.388			
24718.515			
24719.623			
24720.809			
24721.935			
24723.087			
24724.213			
24725.338			
24726.449			
24727.583			
24728.698			
24729.812			
24730.944			
24732.074			
24733.207			
24734.339			
24735.458			
24736.579			
24737.692			
24738.812			
24739.929			
24741.058			
24742.229			
24743.355			
24744.471			
24745.58			
24746.707			
24747.831			
24748.959			
24750.072			
24751.175			
24752.402			
24753.517			
24754.627			
24755.741			
24756.867			
24757.997			
24759.124			
24760.251			
24761.382			
24762.491			
24763.602			
24764.73			
24765.847			
24766.96			
24768.088			
24769.217			
24770.362			
24771.536			
24772.659			
24773.793			
24774.915			
24776.044			
24777.178			
24778.306			
24779.425			
24780.542			
24781.703			
24782.818			
24783.929			
24785.058			
24786.181			
24787.309			
24788.436			
24789.551			
24790.678			
24791.792			
24792.905			
24794.033			
24795.157			
24796.275			
24797.403			
24798.522			
24799.652			
24800.785			
24801.907			
24803.019			
24804.173			
24805.286			
24806.396			
24807.506			
24808.635			
24809.766			
24810.887			
24812.086			
24813.205			
24814.312			
24815.439			
24816.567			
24817.693			
24818.809			
24819.952			
24821.08			
24822.211			
24823.334			
24824.453			
24825.566			
25314.096	-1	-1	
25340.272	-1	-1	
25379.022	-1	-1	
25410.162	-1	-1	
25416.478	-1	-1	
25432.652	3.1427	2.8526	
25450.669	3.1521	2.8373	
25466.566	3.0475	2.7236	
25483.702	2.9561	2.6801	
25500.11	2.8905	2.6116	
25516.917	2.8652	2.6074	
25533.38	2.8284	2.573	
25549.967	2.8154	2.5579	
25566.544	2.8039	2.5349	
25583.63	2.8137	2.5377	
25600.112	2.8047	2.5356	
25616.602	2.7928	2.5293	
25633.028	2.7797	2.5256	
25649.971	2.7735	2.5197	
25666.194	2.7798	2.5082	
25683.284	2.782	2.5023	
25699.453	2.7973	2.2962	
25714.873	-1	2.1991	
25731.189	-1	-1	
25748.17	-1	-1	
25764.483	-1	-1	
25781.541	-1	-1	
25798.242	-1	-1	
25816.226	2.3897	2.6779	
25832.878	2.6711	2.541	
25849.968	2.8196	2.4933	
25866.324	2.8428	2.5315	
25883.223	2.8394	2.5387	
25895.746			start_trial
25899.474	2.838	2.5329	
25916.732	2.8295	2.5283	
25932.773	2.8362	2.5442	
25949.871	2.8486	2.5416	
25965.964	2.8528	2.5498	
25983.424	2.8598	2.5568	
25999.221	2.8697	2.5642	
26016.75	2.8765	2.5783	
26032.657	2.8854	2.5973	
26049.942	2.8901	2.6036	
26066.015	2.9038	2.6183	
26083.422	2.9096	2.6266	
26099.462	2.9167	2.6397	
26116.684	2.9179	2.6338	
26132.466	2.9279	2.643	
26149.998	2.9388	2.657	
26166.09	2.934	2.6536	
26183.02	2.9159	2.6355	
26199.349	2.8762	2.6078	
26216.587	2.8441	2.6034	
26232.786	2.7855	2.5384	
26249.782	2.7576	2.5138	
26265.835	2.6855	2.4529	
26283.019	2.6471	2.4259	
26299.364	2.5863	2.3649	
26316.286	2.5566	2.3507	
26332.459	2.4967	2.294	
26349.51	2.459	2.2663	
26365.796	2.4133	2.2298	
26382.916	2.3889	2.2335	
26399.073	2.3496	2.1978	
26416.069	2.324	2.1552	
26432.442	2.2882	2.1197	
26449.59	2.2777	2.1238	
26465.812	2.2526	2.0985	
26482.65	2.2367	2.0746	
26498.836	2.2135	2.0501	
26516.109	2.2012	2.0472	
26532.077	2.1783	2.0205	
26549.632	2.1597	1.9978	
26565.551	2.1441	1.9793	
26582.74	2.1521	1.9974	
26599.008	2.1354	1.9892	
26616.152	2.1252	1.9647	
26631.962	2.1155	1.9474	
26649.621	2.0995	1.9377	
26665.748	2.0871	1.9381	
26682.688	2.0959	1.9416	
26699.993	2.082	1.9319	
26715.809	2.0632	1.9205	
26738.423	2.0628	1.9183	
26751.416	2.0648	1.9309	
26765.121	2.0596	1.9299	
26788.548	2.0621	1.9097	
26799.068	2.0623	1.9143	
26831.129	2.0764	1.9187	
26840.862	2.0777	1.9093	
26855.742	2.082	1.9236	
26871.107	2.0721	1.9245	
26882.435	2.0618	1.9131	
26898.382	2.0657	1.9085	
26915.661	2.0608	1.9145	
26931.7	2.0694	1.9236	
26949.119	2.0822	1.9343	
26965.107	2.0954	1.9447	
26982.226	2.093	1.9257	
26998.705	2.0993	1.9369	
27015.801	2.1042	1.9517	
27031.575	2.1061	1.9495	
27049.179	2.0992	1.9631	
27065.324	2.1187	1.9767	
27082.51	2.1478	1.9822	
27098.259	2.1516	1.9807	
27115.816	2.1504	1.9694	
27131.537	2.1572	1.9668	
27149.072	2.1477	1.9716	
27165.23	2.1598	1.9838	
27182.184	2.1669	1.9886	
27198.587	2.1698	2.0007	
27215.779	2.1758	1.9996	
27231.537	2.1879	2.0067	
27249.104	2.1961	2.0039	
27265.309	2.1946	2.0112	
27282.198	2.1941	2.0215	
27298.829	2.2065	2.0178	
27316.356	2.2039	2.0008	
27331.523	2.2084	1.9974	
27348.934	2.2198	2.0152	
27365.221	2.236	2.0386	
27381.862	2.2363	2.035	
27398.331	2.2368	2.0388	
27414.978	2.2384	2.0593	
27430.391	-1	-1	
27446.98	-1	-1	
27463.272	-1	-1	
27480.062	-1	-1	
27496.742	-1	-1	
27514.066	-1	-1	
27530.198	-1	-1	
27548.081	1.6966	-1	
27564.996	2.0252	1.3588	
27581.821	2.1992	1.6798	
27598.515	2.2648	2.0872	
27615.381	2.2663	2.0784	
27631.311	2.268	2.0683	
27648.251	2.2931	2.0943	
27664.646	2.2913	2.1111	
27681.632	2.2783	2.0968	
27698.17	2.2863	2.0998	
27715.391	2.2889	2.099	
27731.391	2.3019	2.1086	
27748.847	2.3151	2.1104	
27764.758	2.3222	2.1141	
27781.858	2.3219	2.1308	
27798.088	2.3412	2.1435	
27815.269	2.3676	2.1453	
27831.402	2.384	2.1634	
27848.634	2.394	2.174	
27864.672	2.4199	2.1995	
27882.07	2.4229	2.2072	
27898.133	2.4318	2.2218	
27915.317	2.4319	2.2255	
27931.355	2.4332	2.2352	
27948.634	2.4461	2.2413	
27964.667	2.4442	2.2337	
27981.77	2.4306	2.2299	
27997.976	2.4158	2.2203	
28015.051	2.4084	2.2025	
28031.36	2.3961	2.1818	
28048.301	2.3814	2.185	
28064.529	2.3582	2.1714	
28081.583	2.362	2.1692	
28098.132	2.352	2.146	
28115.156	2.3337	2.1292	
28131.182	2.323	2.1292	
28148.236	2.3141	2.1234	
28164.209	2.2975	2.1162	
28181.268	2.286	2.1171	
28197.85	2.274	2.1133	
28215.079	2.2844	2.1087	
28231.078	2.2802	2.0804	
28248.313	2.2718	2.0831	
28264.103	2.2687	2.086	
28281.414	2.2667	2.0786	
28297.763	2.2507	2.0634	
28314.855	2.2393	2.043	
28331.113	2.2302	2.0237	
28348.336	2.2344	2.0445	
28364.111	2.225	2.0455	
28381.343	2.2241	2.03	
28397.849	2.224	2.0235	
28414.797	2.2293	2.0222	
28431.157	2.2226	2.0176	
28448.151	2.1992	2.0148	
28464.044	2.1962	2.0273	
28481.094	2.2042	2.018	
28497.578	2.2085	2.026	
28514.687	2.2129	2.0097	
28529.753	2.2272	1.9329	
28546.005	-1	-1	
28562.5	-1	-1	
28579.36	-1	-1	
28595.659	-1	-1	
28612.287	-1	-1	
28629.312	-1	-1	
28646.168	-1	-1	
28662.412	-1	-1	
28679.412	-1	-1	
28695.895	-1	-1	
28712.884	-1	-1	
28729.369	-1	-1	
28745.882	-1	-1	
28762.506	-1	-1	
28780.309	1.508	-1	
28797.357	1.7437	1.1806	
28813.826	1.8847	1.1806	
28830.64	2.2418	2.1521	
28847.951	2.3463	2.1525	
28863.679	2.3643	2.1536	
28881.044	2.358	2.2119	
28897.064	2.3779	2.1936	
28914.433	2.3949	2.1951	
28930.45	2.4174	2.2246	
28947.862	2.4394	2.2285	
28963.881	2.4748	2.2733	
28981.154	2.5033	2.3015	
28997.149	2.53	2.3358	
29013.883	2.5511	2.3415	
29030.444	2.5898	2.3639	
29047.607	2.5928	2.3751	
29063.845	2.6077	2.3885	
29081.122	2.6196	2.3767	
29097.168	2.633	2.4022	
29113.887	2.6384	2.4133	
29130.343	2.6484	2.4116	
29148.333	2.6447	2.4135	
29163.817	2.6328	2.4012	
29180.775	2.6177	2.3875	
29197.13	2.5889	2.3494	
29213.96	2.5788	2.3358	
29230.302	2.5405	2.2986	
29247.797	2.5164	2.275	
29263.987	2.4809	2.2463	
29281.161	2.4581	2.2639	
29297.303	2.4307	2.2293	
29314.102	2.4029	2.2096	
29330.467	2.3795	2.1929	
29347.862	2.3767	2.1786	
29363.595	2.3611	2.1557	
29380.491	2.3561	-1	
29396.491	2.3363	-1	
29413.555	2.3363	-1	
29429.891	2.3228	2.1183	
29447.274	2.3118	2.1229	
29463.382	2.2987	2.1205	
29480.409	2.2754	2.1086	
29495.644	2.2636	2.0966	
29511.772	-1	-1	
29528.506	-1	-1	
29545.267	-1	-1	
