ECG	events
0.022583	
0.0224304	
0.0231934	
0.0230408	
0.0227356	
0.0219727	
0.0205994	
0.0204468	
0.0205994	
0.0189209	
0.0186157	
0.0177002	
0.0178528	
0.0166321	
0.0163269	
0.0154114	
0.015564	
0.015564	
0.0154114	
0.0152588	
0.0152588	
0.0151062	
0.015564	
0.015564	
0.0164795	
0.0175476	
0.0186157	
0.0201416	
0.0212097	
0.0233459	
0.0259399	
0.0283813	
0.0305176	
0.0331116	
0.0354004	
0.0382996	
0.0401306	
0.042572	
0.0450134	
0.0474548	
0.0498962	
0.0517273	
0.0526428	
0.0537109	
0.0553894	
0.0566101	
0.0566101	
0.0576782	
0.0588989	
0.0588989	
0.0590515	
0.0593567	
0.0585938	
0.0572205	
0.0569153	
0.0559998	
0.0544739	
0.0532532	
0.0509644	
0.0497437	
0.0483704	
0.0463867	
0.0440979	
0.0415039	
0.0395203	
0.0369263	
0.0344849	
0.0309753	
0.0276184	
0.0247192	
0.0221252	
0.0195313	
0.0170898	
0.0152588	
0.0131226	
0.012207	
0.00976563	
0.00869751	
0.00717163	
0.0062561	
0.00610352	
0.00610352	
0.00579834	
0.00610352	
0.00671387	
0.00793457	
0.00808716	
0.00869751	
0.0100708	
0.0114441	
0.0125122	
0.01297	
0.0140381	
0.0154114	
0.0157166	
0.0164795	
0.0177002	
0.0184631	
0.0202942	
0.0215149	
0.0238037	
0.0257874	
0.0273132	
0.0288391	
0.0306702	
0.032196	
0.0334167	
0.035553	
0.037384	
0.0384521	
0.0398254	
0.0398254	
0.040741	
0.0418091	
0.0430298	
0.0440979	
0.0444031	
0.0456238	
0.0465393	
0.0468445	
0.0468445	
0.0479126	
0.0489807	
0.0492859	
0.0494385	
0.0494385	
0.0494385	
0.0505066	
0.0514221	
0.0517273	
0.0520325	
0.0518799	
0.0514221	
0.0524902	
0.0537109	
0.0540161	
0.0538635	
0.0541687	
0.0543213	
0.0544739	
0.0544739	
0.0535583	
0.0523376	
0.0518799	
0.0509644	
0.0492859	
0.0485229	
0.0473022	
0.045929	
0.0440979	
0.0411987	
0.0396729	
0.0379944	
0.0367737	
0.0349426	
0.0318909	
0.0296021	
0.0271606	
0.0250244	
0.0221252	
0.0202942	
0.0195313	
0.017395	
0.0149536	
0.0128174	
0.0109863	
0.00930786	
0.00747681	
0.00595093	
0.00488281	
0.00366211	
0.00366211	
0.00244141	
0.00106812	
0.000762939	
0.000762939	
0.000915527	
0.00106812	
0.000305176	
-0.00106812	
-0.0012207	
-0.00167847	
-0.00152588	
-0.00183105	
-0.00137329	
-0.00152588	
-0.00152588	
-0.00259399	
-0.00350952	
-0.0038147	
-0.00396729	
-0.00518799	
-0.00579834	
-0.00656128	
-0.00656128	
-0.00671387	
-0.00701904	
-0.00854492	
-0.0088501	
-0.00854492	
-0.00869751	
-0.00854492	
-0.00900269	
-0.0088501	
-0.00915527	
-0.00854492	
-0.00915527	
-0.00869751	
-0.00900269	
-0.00900269	
-0.00900269	
-0.0088501	
-0.0088501	
-0.00961304	
-0.0108337	
-0.0112915	
-0.0111389	
-0.0112915	
-0.0112915	
-0.0102234	
-0.0088501	
-0.00854492	
-0.00869751	
-0.00854492	
-0.0088501	
-0.00900269	
-0.00900269	
-0.00930786	
-0.00900269	
-0.0088501	
-0.0088501	
-0.00991821	
-0.0108337	
-0.0111389	
-0.0115967	
-0.0112915	
-0.0115967	
-0.0111389	
-0.0105286	
-0.00930786	
-0.00839233	
-0.0088501	
-0.00778198	
-0.00656128	
-0.00610352	
-0.0062561	
-0.00549316	
-0.00442505	
-0.0038147	
-0.00305176	
-0.00183105	
-0.000762939	
0.000152588	
0.000610352	
0.000915527	
0.00137329	
0.00305176	
0.00350952	
0.00305176	
0.00350952	
0.00442505	
0.00564575	
0.00579834	
0.00549316	
0.00564575	
0.00579834	
0.00595093	
0.00549316	
0.00564575	
0.00564575	
0.0050354	
0.00366211	
0.00350952	
0.00335693	
0.00350952	
0.00350952	
0.00320435	
0.00198364	
0.00106812	
0.00106812	
0.000762939	
0.000762939	
0.000762939	
0.000915527	
0.000610352	
0.000762939	
0.00167847	
0.00259399	
0.00350952	
0.00427246	
0.00564575	
0.00640869	
0.00854492	
0.00976563	
0.0115967	
0.0137329	
0.0158691	
0.0175476	
0.0189209	
0.0213623	
0.0239563	
0.0262451	
0.0283813	
0.0299072	
0.0312805	
0.0332642	
0.0354004	
0.0390625	
0.0422668	
0.0462341	
0.0508118	
0.0566101	
0.0622559	
0.0692749	
0.0778198	
0.0862122	
0.0967407	
0.109863	
0.123901	
0.139618	
0.157166	
0.178528	
0.201569	
0.227661	
0.25589	
0.28717	
0.32074	
0.357666	
0.396881	
0.437927	
0.48111	
0.526123	
0.57312	
0.623016	
0.673981	
0.725098	
0.777893	
0.830231	
0.883179	
0.936584	
0.990295	
1.04355	
1.09543	
1.1467	
1.19705	
1.24573	
1.29227	
1.33682	
1.37939	
1.41846	
1.45355	
1.48483	
1.51184	
1.53503	
1.55289	
1.56509	
1.57425	
1.57928	
1.57898	
1.57516	
1.56799	
1.5564	
1.54129	
1.52267	
1.5004	
1.47446	
1.44363	
1.40961	
1.37115	
1.32904	
1.28372	
1.23367	
1.18042	
1.12488	
1.06537	
1.0051	
0.942993	
0.878906	
0.812988	
0.746307	
0.680542	
0.613403	
0.545807	
0.479431	
0.413513	
0.348206	
0.285187	
0.223541	
0.162964	
0.104828	
0.0491333	
-0.00335693	
-0.0544739	
-0.102234	
-0.147858	
-0.189514	
-0.227966	
-0.263672	
-0.298004	
-0.329285	
-0.357971	
-0.384369	
-0.407104	
-0.427704	
-0.446777	
-0.464783	
-0.479126	
-0.491943	
-0.502472	
-0.510101	
-0.518036	
-0.523071	
-0.526581	
-0.528717	
-0.530243	
-0.52948	
-0.527802	
-0.525055	
-0.521545	
-0.51712	
-0.511322	
-0.505371	
-0.499115	
-0.491943	
-0.484772	
-0.477448	
-0.469055	
-0.460815	
-0.453339	
-0.445557	
-0.437469	
-0.428772	
-0.421143	
-0.413971	
-0.406647	
-0.399017	
-0.391541	
-0.384369	
-0.376434	
-0.370026	
-0.363159	
-0.357208	
-0.350952	
-0.345154	
-0.33844	
-0.332642	
-0.326691	
-0.32135	
-0.316162	
-0.311584	
-0.306549	
-0.301208	
-0.297546	
-0.294037	
-0.289307	
-0.285492	
-0.281677	
-0.277405	
-0.275574	
-0.27298	
-0.26947	
-0.265808	
-0.263062	
-0.260468	
-0.257874	
-0.25528	
-0.253143	
-0.25177	
-0.250397	
-0.248108	
-0.245819	
-0.243378	
-0.241241	
-0.239563	
-0.23819	
-0.236053	
-0.234985	
-0.234222	
-0.233154	
-0.232086	
-0.231934	
-0.231018	
-0.22995	
-0.229034	
-0.229187	
-0.228729	
-0.227203	
-0.225983	
-0.224457	
-0.223999	
-0.222473	
-0.221252	
-0.219116	
-0.21759	
-0.215759	
-0.213776	
-0.211334	
-0.210266	
-0.208893	
-0.206604	
-0.205078	
-0.203857	
-0.203094	
-0.202332	
-0.201263	
-0.200195	
-0.19989	
-0.200043	
-0.200653	
-0.199127	
-0.197906	
-0.197601	
-0.196533	
-0.195313	
-0.195007	
-0.193939	
-0.192566	
-0.192261	
-0.19165	
-0.190735	
-0.189056	
-0.187531	
-0.187531	
-0.186615	
-0.185242	
-0.185242	
-0.184174	
-0.183105	
-0.182648	
-0.182037	
-0.180969	
-0.180359	
-0.180359	
-0.179138	
-0.178375	
-0.177002	
-0.175781	
-0.174561	
-0.173187	
-0.172272	
-0.169678	
-0.168762	
-0.167389	
-0.1651	
-0.163727	
-0.162354	
-0.160065	
-0.158539	
-0.157166	
-0.15625	
-0.155792	
-0.154877	
-0.153656	
-0.153503	
-0.153046	
-0.152283	
-0.151215	
-0.151215	
-0.151367	
-0.151062	
-0.149994	
-0.148926	
-0.148468	
-0.147552	
-0.146332	
-0.146027	
-0.145111	
-0.142975	
-0.141754	
-0.140228	
-0.138245	
-0.137024	
-0.135193	
-0.133209	
-0.130615	
-0.129547	
-0.128021	
-0.12558	
-0.124512	
-0.123138	
-0.121918	
-0.121002	
-0.119019	
-0.118866	
-0.118561	
-0.118713	
-0.119324	
-0.119324	
-0.119324	
-0.119324	
-0.118866	
-0.119019	
-0.119019	
-0.118256	
-0.11673	
-0.116882	
-0.116882	
-0.116119	
-0.116425	
-0.116577	
-0.115509	
-0.114441	
-0.114288	
-0.113678	
-0.114136	
-0.114441	
-0.114136	
-0.113373	
-0.112	
-0.112	
-0.112	
-0.111694	
-0.110626	
-0.109711	
-0.109253	
-0.108948	
-0.10849	
-0.107574	
-0.107269	
-0.106964	
-0.105896	
-0.104675	
-0.103302	
-0.102234	
-0.101776	
-0.101166	
-0.0994873	
-0.0987244	
-0.0973511	
-0.0968933	
-0.09552	
-0.0950623	
-0.0944519	
-0.0946045	
-0.0938416	
-0.0927734	
-0.0921631	
-0.0914001	
-0.090332	
-0.0898743	
-0.0895691	
-0.0886536	
-0.0875854	
-0.0872803	
-0.0871277	
-0.0868225	
-0.0866699	
-0.0852966	
-0.0848389	
-0.0846863	
-0.0839233	
-0.08255	
-0.0822449	
-0.0811768	
-0.0799561	
-0.0787354	
-0.0779724	
-0.0775146	
-0.0765991	
-0.075531	
-0.0750732	
-0.0738525	
-0.0727844	
-0.0721741	
-0.0724792	
-0.0726318	
-0.0724792	
-0.072937	
-0.072937	
-0.0724792	
-0.0723267	
-0.0723267	
-0.072937	
-0.0714111	
-0.0706482	
-0.070343	
-0.0691223	
-0.0680542	
-0.0666809	
-0.0646973	
-0.0622559	
-0.0595093	
-0.0585938	
-0.0570679	
-0.0547791	
-0.0523376	
-0.0509644	
-0.0494385	
-0.0482178	
-0.0468445	
-0.0460815	
-0.0445557	
-0.0436401	
-0.0431824	
-0.0431824	
-0.0430298	
-0.043335	
-0.0430298	
-0.0431824	
-0.0431824	
-0.0430298	
-0.0440979	
-0.0448608	
-0.0454712	
-0.0456238	
-0.0457764	
-0.0447083	
-0.0436401	
-0.043335	
-0.0430298	
-0.0422668	
-0.0411987	
-0.040741	
-0.0395203	
-0.0382996	
-0.0369263	
-0.0361633	
-0.0360107	
-0.0349426	
-0.0338745	
-0.0325012	
-0.0312805	
-0.0300598	
-0.0289917	
-0.0274658	
-0.0262451	
-0.0265503	
-0.025177	
-0.0241089	
-0.0231934	
-0.022583	
-0.0215149	
-0.020752	
-0.0202942	
-0.0190735	
-0.0177002	
-0.0166321	
-0.0154114	
-0.0140381	
-0.01297	
-0.0114441	
-0.0106812	
-0.00839233	
-0.00686646	
-0.00549316	
-0.00411987	
-0.00305176	
-0.000915527	
0.000610352	
0.00167847	
0.00305176	
0.00335693	
0.00457764	
0.00549316	
0.00671387	
0.00793457	
0.00823975	
0.00808716	
0.00915527	
0.0102234	
0.0106812	
0.0106812	
0.0115967	
0.0125122	
0.01297	
0.0131226	
0.01297	
0.0131226	
0.0140381	
0.0152588	
0.015564	
0.0163269	
0.0177002	
0.018158	
0.0190735	
0.0196838	
0.0212097	
0.0222778	
0.0236511	
0.0253296	
0.0262451	
0.0282288	
0.0302124	
0.0311279	
0.0334167	
0.03479	
0.0360107	
0.038147	
0.0402832	
0.0418091	
0.0428772	
0.0454712	
0.0479126	
0.0494385	
0.050354	
0.0523376	
0.0537109	
0.0552368	
0.0563049	
0.0572205	
0.0590515	
0.059967	
0.0622559	
0.0639343	
0.0654602	
0.0662231	
0.067749	
0.0689697	
0.0701904	
0.071106	
0.0726318	
0.0738525	
0.0750732	
0.0762939	
0.0770569	
0.0794983	
0.0810242	
0.0822449	
0.0843811	
0.0860596	
0.0871277	
0.0892639	
0.091095	
0.0920105	
0.0932312	
0.0944519	
0.0953674	
0.0967407	
0.0982666	
0.0982666	
0.0991821	
0.10025	
0.101776	
0.102844	
0.104218	
0.105133	
0.106506	
0.107574	
0.108795	
0.110474	
0.111542	
0.113068	
0.112915	
0.113983	
0.115051	
0.115509	
0.115509	
0.116425	
0.117798	
0.118103	
0.118103	
0.118866	
0.120087	
0.120239	
0.120697	
0.120697	
0.120239	
0.121307	
0.122528	
0.122681	
0.122833	
0.123749	
0.124817	
0.126343	
0.127411	
0.127869	
0.128479	
0.129852	
0.131073	
0.132446	
0.133514	
0.13504	
0.13504	
0.135803	
0.137482	
0.137634	
0.13855	
0.139465	
0.140076	
0.140076	
0.140228	
0.140076	
0.140076	
0.140076	
0.140228	
0.140076	
0.139313	
0.137787	
0.137939	
0.136871	
0.135956	
0.134125	
0.132904	
0.131989	
0.130615	
0.128937	
0.128174	
0.126495	
0.126038	
0.124054	
0.122681	
0.120697	
0.119171	
0.118256	
0.117188	
0.114746	
0.11322	
0.112457	
0.110779	
0.109558	
0.108643	
0.107117	
0.105286	
0.10376	
0.102386	
0.100555	
0.0976563	
0.0956726	
0.092926	
0.0904846	
0.0880432	
0.0854492	
0.083313	
0.0798035	
0.0762939	
0.0723267	
0.0689697	
0.065155	
0.0611877	
0.0578308	
0.0540161	
0.0505066	
0.0454712	
0.0415039	
0.0382996	
0.0349426	
0.0311279	
0.0276184	
0.0236511	
0.0202942	
0.0166321	
0.0123596	
0.00930786	
0.00564575	
0.00167847	
-0.00152588	
-0.00457764	
-0.00839233	
-0.0115967	
-0.0144958	
-0.0178528	
-0.0210571	
-0.0242615	
-0.0267029	
-0.0300598	
-0.0334167	
-0.0364685	
-0.039978	
-0.043335	
-0.0460815	
-0.0495911	
-0.0531006	
-0.0570679	
-0.06073	
-0.0631714	
-0.0666809	
-0.0700378	
-0.0730896	
-0.075531	
-0.0788879	
-0.0823975	
-0.0854492	
-0.0880432	
-0.090332	
-0.0921631	
-0.0950623	
-0.0976563	
-0.0999451	
-0.102844	
-0.105286	
-0.107117	
-0.109711	
-0.111237	
-0.11261	
-0.114899	
-0.116272	
-0.117645	
-0.118561	
-0.120239	
-0.121002	
-0.122681	
-0.123596	
-0.125275	
-0.126343	
-0.127411	
-0.128479	
-0.128632	
-0.1297	
-0.131378	
-0.131531	
-0.132141	
-0.133362	
-0.134735	
-0.136108	
-0.137177	
-0.138245	
-0.139618	
-0.141144	
-0.141907	
-0.144043	
-0.146484	
-0.148163	
-0.148926	
-0.150452	
-0.151672	
-0.154114	
-0.155334	
-0.15686	
-0.158234	
-0.159454	
-0.160522	
-0.160522	
-0.161743	
-0.162354	
-0.163116	
-0.163116	
-0.163116	
-0.162811	
-0.163116	
-0.162811	
-0.162354	
-0.16098	
-0.160675	
-0.16098	
-0.15976	
-0.158539	
-0.158539	
-0.157928	
-0.157318	
-0.156708	
-0.155792	
-0.155945	
-0.156097	
-0.156708	
-0.157776	
-0.158386	
-0.158539	
-0.158539	
-0.158386	
-0.158386	
-0.159149	
-0.160065	
-0.160675	
-0.160217	
-0.160217	
-0.160675	
-0.159912	
-0.158997	
-0.158691	
-0.158539	
-0.157318	
-0.15625	
-0.155792	
-0.154877	
-0.153961	
-0.153351	
-0.153503	
-0.153503	
-0.15213	
-0.151215	
-0.151062	
-0.150757	
-0.149994	
-0.149078	
-0.148773	
-0.147705	
-0.146484	
-0.145111	
-0.144196	
-0.143585	
-0.142822	
-0.140991	
-0.139923	
-0.138702	
-0.137939	
-0.136414	
-0.135498	
-0.133972	
-0.133057	
-0.131683	
-0.13031	
-0.129089	
-0.128174	
-0.126495	
-0.126495	
-0.126038	
-0.124207	
-0.124054	
-0.122986	
-0.12207	
-0.120697	
-0.119629	
-0.119171	
-0.118408	
-0.116882	
-0.116577	
-0.115967	
-0.114136	
-0.114441	
-0.113983	
-0.11322	
-0.112152	
-0.111389	
-0.110474	
-0.109711	
-0.109253	
-0.108337	
-0.107727	
-0.106659	
-0.106354	
-0.106049	
-0.10498	
-0.104523	
-0.104218	
-0.103149	
-0.101929	
-0.101929	
-0.101929	
-0.100708	
-0.0999451	
-0.0996399	
-0.0994873	
-0.0990295	
-0.0984192	
-0.0970459	
-0.0970459	
-0.0970459	
-0.0971985	
-0.0961304	
-0.0950623	
-0.0944519	
-0.0933838	
-0.0924683	
-0.091095	
-0.0898743	
-0.0888062	
-0.0875854	
-0.085907	
-0.0849915	
-0.0837708	
-0.0827026	
-0.0810242	
-0.0793457	
-0.0776672	
-0.0765991	
-0.075531	
-0.0747681	
-0.0738525	
-0.0727844	
-0.0727844	
-0.0724792	
-0.0726318	
-0.0727844	
-0.0727844	
-0.0727844	
-0.0724792	
-0.0723267	
-0.0727844	
-0.072937	
-0.0727844	
-0.0724792	
-0.0712585	
-0.0704956	
-0.0700378	
-0.0698853	
-0.0694275	
-0.0682068	
-0.067749	
-0.0666809	
-0.0653076	
-0.0653076	
-0.0642395	
-0.0630188	
-0.062561	
-0.0616455	
-0.06073	
-0.0596619	
-0.058136	
-0.0570679	
-0.0547791	
-0.0534058	
-0.0520325	
-0.0508118	
-0.0494385	
-0.0485229	
-0.0469971	
-0.0460815	
-0.045929	
-0.0444031	
-0.0437927	
-0.0428772	
-0.0427246	
-0.0428772	
-0.0421143	
-0.0410461	
-0.0410461	
-0.0410461	
-0.0408936	
-0.0405884	
-0.0405884	
-0.040741	
-0.0395203	
-0.0387573	
-0.038147	
-0.0379944	
-0.0372314	
-0.0364685	
-0.0360107	
-0.0349426	
-0.0338745	
-0.0323486	
-0.0311279	
-0.0308228	
-0.0306702	
-0.0309753	
-0.0300598	
-0.0289917	
-0.0285339	
-0.0283813	
-0.0283813	
-0.0283813	
-0.0283813	
-0.0283813	
-0.0285339	
-0.0286865	
-0.0288391	
-0.0283813	
-0.0285339	
-0.0285339	
-0.0285339	
-0.0283813	
-0.0286865	
-0.0288391	
-0.0285339	
-0.0286865	
-0.0276184	
-0.0265503	
-0.0262451	
-0.0265503	
-0.0260925	
-0.0260925	
-0.0263977	
-0.0259399	
-0.0262451	
-0.0259399	
-0.0262451	
-0.0259399	
-0.0263977	
-0.0270081	
-0.027771	
-0.0282288	
-0.0271606	
-0.0263977	
-0.0259399	
-0.0259399	
-0.0260925	
-0.0250244	
-0.0236511	
-0.0238037	
-0.022583	
-0.0202942	
-0.0189209	
-0.0177002	
-0.0166321	
-0.0157166	
-0.01297	
-0.0117493	
-0.0105286	
-0.00915527	
-0.0088501	
-0.00778198	
-0.00701904	
-0.00640869	
-0.00610352	
-0.00656128	
-0.00640869	
-0.00656128	
-0.00732422	
-0.00839233	
-0.00869751	
-0.0100708	
-0.0108337	
-0.0115967	
-0.0125122	
-0.0137329	
-0.0138855	
-0.0138855	
-0.0140381	
-0.0138855	
-0.0137329	
-0.0138855	
-0.0135803	
-0.0137329	
-0.0137329	
-0.01297	
-0.0115967	
-0.0112915	
-0.0112915	
-0.0112915	
-0.0112915	
-0.0111389	
-0.0112915	
-0.0108337	
-0.0112915	
-0.0112915	
-0.0112915	
-0.0112915	
-0.0109863	
-0.0111389	
-0.0111389	
-0.0112915	
-0.0123596	
-0.0135803	
-0.0138855	
-0.0137329	
-0.0138855	
-0.0137329	
-0.0137329	
-0.0138855	
-0.0144958	
-0.0160217	
-0.0164795	
-0.0161743	
-0.0160217	
-0.0163269	
-0.0170898	
-0.0183105	
-0.0186157	
-0.0183105	
-0.0186157	
-0.0184631	
-0.0186157	
-0.0190735	
-0.0186157	
-0.0187683	
-0.0187683	
-0.0178528	
-0.0164795	
-0.0157166	
-0.0157166	
-0.0151062	
-0.0143433	
-0.0138855	
-0.0140381	
-0.0128174	
-0.0111389	
-0.0111389	
-0.0114441	
-0.0100708	
-0.00930786	
-0.00900269	
-0.00854492	
-0.0088501	
-0.00900269	
-0.00915527	
-0.00961304	
-0.0109863	
-0.0111389	
-0.0123596	
-0.0137329	
-0.0135803	
-0.0146484	
-0.0160217	
-0.0175476	
-0.018158	
-0.0196838	
-0.0204468	
-0.0212097	
-0.020752	
-0.0210571	
-0.0209045	
-0.0212097	
-0.0213623	
-0.0212097	
-0.0201416	
-0.0192261	
-0.0189209	
-0.0180054	
-0.0166321	
-0.0154114	
-0.0131226	
-0.0115967	
-0.0102234	
-0.00900269	
-0.00808716	
-0.00671387	
-0.00534058	
-0.00442505	
-0.00411987	
-0.00350952	
-0.0038147	
-0.0038147	
-0.00411987	
-0.00396729	
-0.00534058	
-0.0062561	
-0.00610352	
-0.00701904	
-0.00839233	
-0.00976563	
-0.0108337	
-0.0112915	
-0.0114441	
-0.0123596	
-0.0135803	
-0.0135803	
-0.0140381	
-0.0137329	
-0.0135803	
-0.0141907	
-0.0137329	
-0.0138855	
-0.0141907	
-0.0135803	
-0.0137329	
-0.0135803	
-0.0138855	
-0.0137329	
-0.0137329	
-0.0137329	
-0.0138855	
-0.0140381	
-0.0137329	
-0.0137329	
-0.0134277	
-0.0134277	
-0.0135803	
-0.0138855	
-0.0135803	
-0.0146484	
-0.0154114	
-0.0160217	
-0.0158691	
-0.0160217	
-0.0158691	
-0.0163269	
-0.0151062	
-0.0140381	
-0.0140381	
-0.0135803	
-0.0137329	
-0.0131226	
-0.0117493	
-0.0112915	
-0.0112915	
-0.010376	
-0.00900269	
-0.00900269	
-0.0088501	
-0.00778198	
-0.00656128	
-0.00671387	
-0.00656128	
-0.0062561	
-0.00640869	
-0.00549316	
-0.00442505	
-0.00411987	
-0.00396729	
-0.00488281	
-0.00579834	
-0.00656128	
-0.00640869	
-0.00671387	
-0.00732422	
-0.00839233	
-0.00900269	
-0.0088501	
-0.00976563	
-0.0109863	
-0.0114441	
-0.0111389	
-0.0114441	
-0.0112915	
-0.0111389	
-0.0109863	
-0.0109863	
-0.0114441	
-0.0109863	
-0.0117493	
-0.0114441	
-0.0112915	
-0.012207	
-0.0135803	
-0.0135803	
-0.0137329	
-0.0137329	
-0.0135803	
-0.0137329	
-0.0135803	
-0.0134277	
-0.0135803	
-0.0138855	
-0.0137329	
-0.0128174	
-0.0119019	
-0.0115967	
-0.0111389	
-0.0112915	
-0.0112915	
-0.0111389	
-0.0114441	
-0.0112915	
-0.0106812	
-0.0111389	
-0.0117493	
-0.0114441	
-0.0114441	
-0.0102234	
-0.00915527	
-0.0088501	
-0.00839233	
-0.00915527	
-0.00839233	
-0.00808716	
-0.00640869	
-0.0062561	
-0.00610352	
-0.00640869	
-0.00640869	
-0.00656128	
-0.00534058	
-0.00411987	
-0.00411987	
-0.00366211	
-0.00396729	
-0.00396729	
-0.00411987	
-0.00305176	
-0.00198364	
-0.00152588	
-0.0012207	
-0.00167847	
-0.00106812	
-0.00167847	
-0.00228882	
-0.00366211	
-0.00366211	
-0.00411987	
-0.00396729	
-0.00350952	
-0.00396729	
-0.00396729	
-0.0038147	
-0.0038147	
-0.00396729	
-0.00488281	
-0.0062561	
-0.00640869	
-0.00656128	
-0.00564575	
-0.00427246	
-0.00411987	
-0.0038147	
-0.00396729	
-0.00289917	
-0.00183105	
-0.00137329	
-0.00137329	
-0.00183105	
-0.000762939	
0.000457764	
0.000762939	
0.000915527	
0.000915527	
0.000762939	
-0.000152588	
-0.0012207	
-0.00152588	
-0.00167847	
-0.00137329	
-0.0012207	
-0.00228882	
-0.00335693	
-0.00396729	
-0.00411987	
-0.00320435	
-0.00213623	
-0.00152588	
-0.00167847	
-0.00183105	
-0.00137329	
-0.000457764	
0.000305176	
0.000762939	
0.000610352	
0.000915527	
0.00152588	
0.00289917	
0.00320435	
0.00305176	
0.00335693	
0.00244141	
0.00106812	
0.00106812	
0.000762939	
0.000915527	
0.00106812	
0.00106812	
0.000762939	
0.000762939	
0.000762939	
0.000762939	
0.000915527	
0.00106812	
0.000915527	
0.000915527	
0.000915527	
0.000762939	
0.00167847	
0.00289917	
0.00274658	
0.00137329	
0.00106812	
0.000610352	
0.0012207	
0.000915527	
-0.000457764	
-0.00106812	
-0.00152588	
-0.00152588	
-0.000457764	
0.000762939	
0.000762939	
0.000762939	
0.0012207	
0.00183105	
0.00305176	
0.00350952	
0.00320435	
0.00442505	
0.00579834	
0.00534058	
0.00671387	
0.00808716	
0.00808716	
0.00839233	
0.00823975	
0.00778198	
0.00823975	
0.00808716	
0.00808716	
0.00808716	
0.00747681	
0.0062561	
0.00579834	
0.00488281	
0.00350952	
0.00244141	
0.00106812	
0.000762939	
-0.000152588	
-0.00106812	
-0.00167847	
-0.00152588	
-0.00259399	
-0.00396729	
-0.00366211	
-0.00396729	
-0.0038147	
-0.00289917	
-0.00183105	
-0.00137329	
-0.000762939	
0.000762939	
0.00106812	
0.00183105	
0.00274658	
0.00442505	
0.00534058	
0.00564575	
0.00640869	
0.00747681	
0.00823975	
0.00793457	
0.00808716	
0.00900269	
0.00991821	
0.010376	
0.0109863	
0.0106812	
0.0105286	
0.0105286	
0.00961304	
0.00823975	
0.00823975	
0.00854492	
0.00823975	
0.00854492	
0.00823975	
0.00823975	
0.00808716	
0.00823975	
0.00839233	
0.00869751	
0.0102234	
0.0105286	
0.0108337	
0.0106812	
0.0106812	
0.010376	
0.0105286	
0.0105286	
0.0108337	
0.0106812	
0.0105286	
0.0106812	
0.0105286	
0.0106812	
0.00961304	
0.00854492	
0.00823975	
0.00808716	
0.0088501	
0.00991821	
0.0105286	
0.0108337	
0.00976563	
0.00869751	
0.00823975	
0.00808716	
0.00823975	
0.00808716	
0.00747681	
0.00610352	
0.00579834	
0.00579834	
0.00549316	
0.00579834	
0.00579834	
0.00488281	
0.00366211	
0.00320435	
0.00335693	
0.00335693	
0.00320435	
0.00350952	
0.00305176	
0.00350952	
0.00320435	
0.00335693	
0.00305176	
0.00289917	
0.00335693	
0.00427246	
0.0050354	
0.00610352	
0.00579834	
0.00656128	
0.00808716	
0.00915527	
0.0105286	
0.0106812	
0.0115967	
0.0128174	
0.0128174	
0.0132751	
0.0143433	
0.0152588	
0.015564	
0.015564	
0.0157166	
0.015564	
0.0154114	
0.0146484	
0.0134277	
0.0131226	
0.0128174	
0.0131226	
0.0131226	
0.0132751	
0.0131226	
0.0131226	
0.0128174	
0.0132751	
0.0134277	
0.0134277	
0.0132751	
0.0132751	
0.0128174	
0.0131226	
0.0131226	
0.0134277	
0.01297	
0.0131226	
0.01297	
0.0134277	
0.01297	
0.01297	
0.0131226	
0.0131226	
0.0126648	
0.0131226	
0.0131226	
0.0131226	
0.0134277	
0.0125122	
0.0111389	
0.010376	
0.0102234	
0.0106812	
0.0106812	
0.0105286	
0.0114441	
0.0128174	
0.0134277	
0.0131226	
0.0132751	
0.0131226	
0.0131226	
0.0134277	
0.0138855	
0.0151062	
0.0157166	
0.0152588	
0.0154114	
0.0154114	
0.0152588	
0.0154114	
0.015564	
0.0154114	
0.015564	
0.0154114	
0.0158691	
0.0157166	
0.0154114	
0.0164795	
0.0172424	
0.0180054	
0.018158	
0.0183105	
0.018158	
0.0189209	
0.0202942	
0.0204468	
0.0205994	
0.019989	
0.0202942	
0.0205994	
0.0202942	
0.0201416	
0.0204468	
0.0201416	
0.0195313	
0.018158	
0.018158	
0.0180054	
0.0180054	
0.0180054	
0.0183105	
0.0178528	
0.0180054	
0.0180054	
0.018158	
0.0187683	
0.0201416	
0.0204468	
0.0202942	
0.0202942	
0.0201416	
0.0204468	
0.0202942	
0.020752	
0.019989	
0.0204468	
0.0204468	
0.0201416	
0.0204468	
0.0204468	
0.0202942	
0.020752	
0.0204468	
0.0212097	
0.022583	
0.0227356	
0.0228882	
0.0230408	
0.0239563	
0.0248718	
0.025177	
0.0262451	
0.0274658	
0.0276184	
0.0285339	
0.0299072	
0.0312805	
0.0328064	
0.0357056	
0.0372314	
0.0390625	
0.0402832	
0.0431824	
0.0453186	
0.04776	
0.0497437	
0.0523376	
0.0550842	
0.0572205	
0.0598145	
0.0621033	
0.0639343	
0.0653076	
0.0674438	
0.068512	
0.0700378	
0.071106	
0.0714111	
0.0714111	
0.0715637	
0.0717163	
0.0706482	
0.0686646	
0.0669861	
0.0657654	
0.0636292	
0.0610352	
0.0585938	
0.0550842	
0.0515747	
0.0488281	
0.0465393	
0.0444031	
0.0405884	
0.037384	
